id,age,gender,num_answers,in_person,typeOfQuestion,first_color,second_color,third_color,clicks,rating,C1_name,C2_name,distance_expectedC1C2,distance_HSV,distance_LCh,distance_CMYK,distance_RGB,distance_Lab,distance_pair1,distance_pair2,distance_pair3,distance_pair4,distance_pair5
5711231e370f2,24,Male,32,yes,objTwoColors,#FF0000,0,15,392,4,Red      ,Red      ,0.57,0.01,0,0.13,0.14,0.19,0.31,0.31,0.14,0.31,0.31
57112cb820ea5,18,Male,2,no,objTwoColors,#FF0000,3,8,354,5,Red      ,Red      ,0.59,0.01,0,0.14,0.15,0.2,0.32,0.32,0.15,0.32,0.32
57112edad4a17,23,Male,10,no,objTwoColors,#FF0000,12,0,492,4,Red      ,Red      ,0.6,0.01,0.02,0.14,0.15,0.2,0.36,0.34,0.16,0.34,0.34
57112f7103d57,21,Male,3,no,objTwoColors,#FF0000,3,3,865,5,Red      ,Red      ,0.6,0,0,0.14,0.15,0.21,0.32,0.32,0.15,0.32,0.32
57113664403aa,19,Male,2,no,objTwoColors,#FF0000,1,0,232,4,Red      ,Red      ,0.61,0,0,0.15,0.15,0.21,0.33,0.32,0.15,0.32,0.32
57113a5534205,22,Male,31,no,objTwoColors,#FF0000,7,10,180,5,Red      ,Red      ,0.58,0.01,0,0.13,0.14,0.2,0.33,0.33,0.15,0.33,0.33
57113b7f16c4b,22,Male,31,no,objTwoColors,#FF0000,351,350,212,1,Red      ,Red      ,0.58,0.02,0.01,0.14,0.14,0.19,0.32,0.32,0.13,0.32,0.32
57113de4aed1a,21,Male,31,no,objTwoColors,#FF0000,21,45,46,4,Red      ,Yellow   ,0.38,0.14,0.05,0.06,0.08,0.12,0.38,0.37,0.27,0.37,0.37
571151812791a,20,Male,32,yes,objTwoColors,#FF0000,349,9,430,1,Red      ,Red      ,0.56,0,0.02,0.14,0.14,0.19,0.35,0.34,0.16,0.35,0.34
571153ca15566,32,Male,32,no,objTwoColors,#FF0000,45,0,397,1,Yellow   ,Red      ,0.59,0.08,0.18,0.06,0.09,0.13,0.54,0.53,0.34,0.53,0.53
571158157bb3c,20,Male,4,no,objTwoColors,#FF0000,242,282,646,4,Blue     ,Purple   ,0.66,0.53,0.39,0.25,0.4,0.35,0.69,0.7,0.86,0.71,0.7
57116b9b879bf,20,Male,32,no,objTwoColors,#FF0000,343,358,4,3,Red      ,Red      ,0.55,0.02,0.04,0.13,0.13,0.19,0.38,0.38,0.19,0.38,0.38
5711ace2ee7ed,24,Male,32,no,objTwoColors,#FF0000,0,311,72,5,Red      ,Pink     ,0.65,0.12,0.07,0.1,0.09,0.13,0.02,0.02,0.17,0.02,0.02
5711cbde51bb0,24,Male,31,no,objTwoColors,#FF0000,350,0,207,3,Red      ,Red      ,0.58,0.01,0.02,0.14,0.15,0.2,0.35,0.34,0.16,0.34,0.34
571214121717c,22,Male,32,no,objTwoColors,#FF0000,56,0,947,1,Green    ,Red      ,0.61,0.11,0.23,0.05,0.08,0.12,0.6,0.58,0.4,0.58,0.58
57121e2a63601,21,Male,31,no,objTwoColors,#FF0000,0,0,0,1,Red      ,Red      ,0.61,0,0.01,0.15,0.15,0.21,0.33,0.32,0.15,0.32,0.32
57122801e1da9,23,Male,17,no,objTwoColors,#FF0000,330,165,291,1,Magenta  ,Green    ,0.36,0.56,0.04,0.1,0.21,0.08,0.42,0.43,0.46,0.43,0.43
57122f7e5768f,23,Male,4,no,objTwoColors,#FF0000,4,0,387,5,Red      ,Red      ,0.6,0,0,0.14,0.15,0.21,0.33,0.32,0.15,0.32,0.32
57123bec83e8e,21,Male,32,no,objTwoColors,#FF0000,356,357,807,5,Red      ,Red      ,0.6,0,0.01,0.14,0.15,0.21,0.33,0.32,0.15,0.32,0.32
571247f66fb51,27,Male,32,no,objTwoColors,#FF0000,3,8,54,5,Red      ,Red      ,0.59,0.01,0,0.14,0.15,0.2,0.32,0.32,0.15,0.32,0.32
571260c120253,22,Male,32,no,objTwoColors,#FF0000,3,0,38,4,Red      ,Red      ,0.6,0,0,0.14,0.15,0.21,0.33,0.32,0.15,0.32,0.32
5713b10383207,40,Male,32,no,objTwoColors,#FF0000,288,57,661,2,Navy-Blue,Green    ,0.11,0.01,0.27,0.08,0.07,0.05,0.75,0.76,0.66,0.76,0.76
5713b961c216a,647,Male,11,no,objTwoColors,#FF0000,2,10,40,5,Red      ,Red      ,0.59,0.01,0,0.14,0.15,0.2,0.32,0.32,0.15,0.32,0.32
57190633f233f,30,Male,32,no,objTwoColors,#FF0000,7,0,109,1,Red      ,Red      ,0.6,0,0,0.14,0.15,0.21,0.34,0.33,0.15,0.33,0.33
572106a31c230,24,Male,16,no,objTwoColors,#FF0000,121,52,305,3,Green    ,Green    ,0.46,0.38,0.36,0.13,0.25,0.2,0.75,0.76,0.66,0.76,0.76
572767049ccfa,24,Male,32,yes,objTwoColors,#FF0000,317,59,134,3,Pink     ,Green    ,0.06,0.01,0.15,0.04,0.02,0.02,0.6,0.6,0.51,0.6,0.6
572c85675a5ef,23,Male,32,yes,objTwoColors,#FF0000,3,4,6,5,Red      ,Red      ,0.59,0,0,0.14,0.15,0.21,0.32,0.32,0.15,0.32,0.32
5734918f46823,26,Male,32,no,objTwoColors,#FF0000,0,4,3,4,Red      ,Red      ,0.6,0,0,0.14,0.15,0.21,0.32,0.32,0.15,0.32,0.32
5734aa4c927a8,22,Male,15,no,objTwoColors,#FF0000,3,50,145,2,Red      ,Green    ,0.36,0.1,0,0.06,0.08,0.12,0.32,0.32,0.24,0.32,0.32
5735d3455a84c,29,Male,32,no,objTwoColors,#FF0000,7,7,18,5,Red      ,Red      ,0.59,0.01,0,0.14,0.14,0.2,0.33,0.33,0.15,0.33,0.33
5736048bb110b,19,Male,32,no,objTwoColors,#FF0000,5,3,164,5,Red      ,Red      ,0.6,0,0,0.14,0.15,0.21,0.33,0.32,0.15,0.32,0.32
573607add000c,38,Male,5,no,objTwoColors,#FF0000,3,349,304,5,Red      ,Red      ,0.59,0.01,0.01,0.14,0.14,0.2,0.3,0.3,0.13,0.3,0.3
573634984323e,19,Male,32,no,objTwoColors,#FF0000,4,5,57,5,Red      ,Red      ,0.59,0.01,0,0.14,0.15,0.21,0.32,0.32,0.15,0.32,0.32
573664e1a4a96,49,Male,18,no,objTwoColors,#FF0000,314,49,67,3,Pink     ,Green    ,0.09,0,0.17,0.02,0.03,0.03,0.6,0.6,0.49,0.6,0.6
57366c199283c,19,Male,32,no,objTwoColors,#FF0000,123,53,123,3,Green    ,Green    ,0.46,0.38,0.36,0.13,0.25,0.2,0.76,0.76,0.66,0.76,0.76
5738cf3d97a58,23,Male,32,no,objTwoColors,#FF0000,8,6,53,5,Red      ,Red      ,0.59,0.01,0.01,0.14,0.14,0.2,0.33,0.33,0.15,0.33,0.33
573c70dabcfe0,49,Male,32,yes,objTwoColors,#FF0000,56,245,508,4,Green    ,Blue     ,0.85,0.16,0.22,0.12,0.18,0.1,0.5,0.51,0.67,0.51,0.51
573e4022949b1,24,Male,32,yes,objTwoColors,#FF0000,2,0,53,5,Red      ,Red      ,0.61,0,0,0.14,0.15,0.21,0.33,0.32,0.15,0.32,0.32
573e47c26cb8e,24,Male,32,yes,objTwoColors,#FF0000,67,295,329,2,Yellow   ,Pink     ,0.73,0,0.26,0.08,0.07,0.05,0.37,0.38,0.55,0.38,0.38
573e4d0eb795b,24,Male,32,yes,objTwoColors,#FF0000,5,0,21,4,Red      ,Red      ,0.6,0,0,0.14,0.15,0.21,0.34,0.32,0.15,0.32,0.32
573edae85268b,27,Male,32,yes,objTwoColors,#FF0000,3,0,1064,4,Red      ,Red      ,0.6,0,0,0.14,0.15,0.21,0.33,0.32,0.15,0.32,0.32
5740ad339507d,40,Male,32,yes,objTwoColors,#FF0000,275,54,584,2,Blue     ,Green    ,0.18,0.05,0.3,0.09,0.1,0.07,0.81,0.81,0.71,0.81,0.81
5740b0f8e9734,62,Male,33,yes,objTwoColors,#FF0000,5,0,46,5,Red      ,Red      ,0.6,0,0,0.14,0.15,0.21,0.34,0.32,0.15,0.32,0.32
5740b686127bb,32,Male,32,yes,objTwoColors,#FF0000,23,11,24,3,Orange   ,Red      ,0.56,0.05,0.07,0.11,0.12,0.17,0.4,0.4,0.21,0.4,0.4
574297edae49c,24,Male,32,no,objTwoColors,#FF0000,7,7,36,5,Red      ,Red      ,0.59,0.01,0,0.14,0.14,0.2,0.33,0.33,0.15,0.33,0.33
5744dce84ffa5,16,Male,13,no,objTwoColors,#FF0000,5,10,50,4,Red      ,Red      ,0.58,0.01,0,0.14,0.14,0.2,0.33,0.32,0.15,0.32,0.32
57459c393bbd0,29,Male,31,no,objTwoColors,#FF0000,9,3,154,4,Red      ,Red      ,0.6,0.01,0.01,0.14,0.15,0.2,0.34,0.33,0.15,0.33,0.33
5745f6f039dc9,15,Male,33,no,objTwoColors,#FF0000,0,0,0,3,Red      ,Red      ,0.61,0,0.01,0.15,0.15,0.21,0.33,0.32,0.15,0.32,0.32
574859b8f3379,30,Male,32,yes,objTwoColors,#FF0000,1,0,552,1,Red      ,Red      ,0.61,0,0,0.15,0.15,0.21,0.33,0.32,0.15,0.32,0.32
5756ab1701ba0,21,Male,32,yes,objTwoColors,#FF0000,308,59,388,5,Pink     ,Green    ,0,0,0.2,0.05,0.04,0.01,0.66,0.66,0.57,0.66,0.66
5756ae6897296,21,Male,32,yes,objTwoColors,#FF0000,250,297,589,5,Blue     ,Pink     ,0.6,0.49,0.39,0.21,0.36,0.32,0.6,0.62,0.78,0.62,0.62
5757fd2703090,22,Male,32,yes,objTwoColors,#FF0000,1,0,43,5,Red      ,Red      ,0.61,0,0,0.15,0.15,0.21,0.33,0.32,0.15,0.32,0.32
5757ffca0b4b1,24,Male,32,yes,objTwoColors,#FF0000,5,0,1,5,Red      ,Red      ,0.6,0,0,0.14,0.15,0.21,0.34,0.32,0.15,0.32,0.32
57581518c2c07,25,Male,32,yes,objTwoColors,#FF0000,41,317,143,2,Yellow   ,Pink     ,0.61,0,0.17,0.03,0.04,0.05,0.25,0.25,0.3,0.25,0.25
57582b17cd76a,26,Male,32,yes,objTwoColors,#FF0000,5,0,11,4,Red      ,Red      ,0.6,0,0,0.14,0.15,0.21,0.34,0.32,0.15,0.32,0.32
