id,age,gender,num_answers,in_person,typeOfQuestion,first_color,second_color,third_color,clicks,rating,C1_name,C2_name,distance_expectedC1C2,distance_HSV,distance_LCh,distance_CMYK,distance_RGB,distance_Lab,distance_pair1,distance_pair2,distance_pair3,distance_pair4,distance_pair5,distance_pair6,distance_pair7,distance_pair8
571137a34931a,27,Female,25,no,objTwoColors,#80FF00,214,53,368,2,Blue     ,Green    ,0.51,0.04,0.26,0.15,0.19,0.23,0.28,0.27,0.15,0.26,0.27,0.1,0.74,0.74
57113a5534205,22,Male,31,no,objTwoColors,#80FF00,59,219,492,5,Green    ,Blue     ,0.6,0.05,0.23,0.16,0.19,0.23,0.69,0.7,0.79,0.7,0.7,0.98,0.55,0.55
57113b7f16c4b,22,Male,31,no,objTwoColors,#80FF00,60,178,300,4,Green    ,Blue     ,0.38,0.05,0.23,0.11,0.1,0.12,0.47,0.48,0.58,0.49,0.48,0.76,0.32,0.33
57113d9cc42b5,21,Female,12,no,objTwoColors,#80FF00,0,0,0,3,Red      ,Red      ,0.69,0.39,0.27,0.29,0.37,0.35,0.67,0.67,0.68,0.65,0.67,0.83,0.39,0.4
57113de4aed1a,21,Male,31,no,objTwoColors,#80FF00,56,178,218,2,Green    ,Blue     ,0.4,0.04,0.22,0.1,0.1,0.12,0.47,0.48,0.59,0.49,0.48,0.76,0.31,0.31
571151812791a,20,Male,32,yes,objTwoColors,#80FF00,216,57,146,3,Blue     ,Green    ,0.5,0.04,0.27,0.15,0.18,0.23,0.27,0.27,0.17,0.27,0.27,0.07,0.74,0.74
571153e3025f9,22,Female,11,no,objTwoColors,#80FF00,228,48,91,2,Blue     ,Green    ,0.58,0.05,0.36,0.16,0.25,0.27,0.36,0.36,0.22,0.35,0.36,0.06,0.79,0.78
5711641931da5,20,Female,32,no,objTwoColors,#80FF00,53,194,189,5,Green    ,Sky-Blue ,0.49,0.04,0.21,0.12,0.13,0.17,0.56,0.56,0.67,0.58,0.56,0.84,0.38,0.39
57116b9b879bf,20,Male,32,no,objTwoColors,#80FF00,109,90,160,4,Green    ,Green    ,0.13,0.02,0.31,0.07,0.04,0.06,0.35,0.34,0.48,0.37,0.34,0.66,0.65,0.65
57119224388ef,24,Male,31,no,objTwoColors,#80FF00,57,276,204,5,Green    ,Blue     ,0.59,0.37,0.22,0.16,0.26,0.25,0.67,0.68,0.77,0.68,0.68,0.96,0.54,0.55
5711ace2ee7ed,24,Male,32,no,objTwoColors,#80FF00,57,184,106,4,Green    ,Blue     ,0.42,0.05,0.22,0.11,0.11,0.14,0.5,0.51,0.62,0.51,0.51,0.79,0.34,0.35
5711cbde51bb0,24,Male,31,no,objTwoColors,#80FF00,64,214,372,4,Green    ,Blue     ,0.56,0.05,0.25,0.16,0.17,0.21,0.67,0.67,0.77,0.68,0.67,0.96,0.55,0.55
571210e10d88b,23,Male,19,no,objTwoColors,#80FF00,138,53,873,4,Green    ,Green    ,0.07,0.02,0.29,0.05,0.03,0.03,0.23,0.22,0.32,0.21,0.22,0.54,0.65,0.65
571214121717c,22,Male,32,no,objTwoColors,#80FF00,187,58,95,5,Cyan     ,Green    ,0.32,0.04,0.16,0.11,0.11,0.14,0.09,0.1,0.06,0.09,0.1,0.24,0.65,0.65
5712197fbccd5,24,Female,32,no,objTwoColors,#80FF00,0,67,118,4,Red      ,Yellow   ,0.44,0.24,0.27,0.15,0.22,0.17,0.42,0.42,0.49,0.43,0.42,0.58,0.21,0.22
57121e2a63601,21,Male,31,no,objTwoColors,#80FF00,300,147,30,1,Pink     ,NA       ,0.57,0.51,0.33,0.19,0.32,0.25,0.36,0.37,0.33,0.38,0.37,0.33,0.52,0.53
57122801e1da9,23,Male,17,no,objTwoColors,#80FF00,53,206,126,3,Green    ,Navy-Blue,0.56,0.04,0.21,0.14,0.16,0.2,0.63,0.63,0.73,0.64,0.63,0.91,0.45,0.46
57123bec83e8e,21,Male,32,no,objTwoColors,#80FF00,329,329,2,4,Magenta  ,Magenta  ,0.64,0.36,0.29,0.28,0.35,0.33,0.53,0.54,0.53,0.53,0.54,0.64,0.44,0.44
57123e4050550,20,Female,40,no,objTwoColors,#80FF00,199,58,109,4,Navy-Blue,Green    ,0.4,0.04,0.18,0.13,0.14,0.17,0.17,0.17,0.08,0.17,0.17,0.17,0.68,0.69
571243bcc8142,24,Male,12,no,objTwoColors,#80FF00,57,122,257,5,Green    ,Green    ,0.29,0,0.21,0.04,0.01,0.01,0.37,0.38,0.51,0.39,0.38,0.66,0.51,0.52
571245dfd5f63,24,Female,8,no,objTwoColors,#80FF00,97,0,143,4,Green    ,Red      ,0.28,0.16,0.3,0.12,0.12,0.12,0.51,0.51,0.59,0.49,0.51,0.82,0.8,0.8
571247f66fb51,27,Male,32,no,objTwoColors,#80FF00,143,62,683,5,Green    ,Green    ,0.07,0.03,0.28,0.07,0.03,0.03,0.19,0.2,0.32,0.21,0.2,0.5,0.63,0.63
571260c120253,22,Male,32,no,objTwoColors,#80FF00,187,44,95,3,Cyan     ,Yellow   ,0.38,0.04,0.16,0.11,0.13,0.16,0.15,0.16,0.07,0.14,0.16,0.3,0.68,0.67
57127bcfaafb0,22,Female,32,no,objTwoColors,#80FF00,55,188,111,4,Green    ,Cyan     ,0.45,0.05,0.22,0.11,0.12,0.15,0.52,0.53,0.64,0.53,0.53,0.81,0.35,0.36
5712bd55a8a13,27,Female,32,no,objTwoColors,#80FF00,91,0,150,3,Green    ,Red      ,0.3,0.17,0.29,0.13,0.16,0.13,0.5,0.5,0.58,0.48,0.5,0.82,0.78,0.79
5712c2b021f58,22,Female,32,no,objTwoColors,#80FF00,182,57,147,5,Blue     ,Green    ,0.29,0.05,0.16,0.1,0.1,0.13,0.07,0.07,0.07,0.07,0.07,0.27,0.64,0.65
5712c57f97f25,25,Female,31,no,objTwoColors,#80FF00,115,65,159,4,Green    ,Yellow   ,0.04,0,0.31,0.05,0.01,0.02,0.26,0.27,0.4,0.28,0.27,0.57,0.65,0.65
5712d9bc0cae3,20,Female,7,no,objTwoColors,#80FF00,107,94,545,5,Green    ,Green    ,0.13,0.03,0.31,0.07,0.04,0.07,0.35,0.36,0.49,0.37,0.36,0.67,0.66,0.65
5713923c1bbc7,24,Female,27,no,objTwoColors,#80FF00,172,204,217,2,Green    ,Navy-Blue,0.62,0.31,0.25,0.25,0.3,0.32,0.4,0.42,0.51,0.41,0.42,0.71,0.6,0.6
5713a02a13044,24,Female,32,yes,objTwoColors,#80FF00,150,0,326,2,Teal     ,Red      ,0.37,0.05,0.25,0.14,0.14,0.12,0.42,0.42,0.5,0.4,0.42,0.73,0.8,0.8
5713dd915ca28,24,Female,20,no,objTwoColors,#80FF00,190,57,207,2,Sky-Blue ,Green    ,0.34,0.04,0.16,0.11,0.12,0.15,0.11,0.11,0.03,0.11,0.11,0.22,0.65,0.66
5713fc80c942a,23,Female,32,no,objTwoColors,#80FF00,63,179,270,5,Green    ,Blue     ,0.38,0.05,0.24,0.11,0.1,0.12,0.48,0.48,0.58,0.49,0.48,0.77,0.33,0.34
572767049ccfa,24,Male,32,yes,objTwoColors,#00FF00,185,58,100,3,Blue     ,Green    ,0.31,0.05,0.16,0.11,0.11,0.14,0.08,0.08,0.07,0.08,0.08,0.25,0.64,0.65
572c85675a5ef,23,Male,32,yes,objTwoColors,#80FF00,98,93,208,5,Green    ,Green    ,0.12,0.02,0.3,0.07,0.04,0.06,0.35,0.35,0.49,0.36,0.35,0.66,0.63,0.64
5734779e28d4b,23,Female,3,no,objTwoColors,#80FF00,88,89,235,4,Green    ,Green    ,0.14,0,0.28,0.07,0.02,0.04,0.33,0.33,0.47,0.34,0.33,0.64,0.6,0.61
5734918f46823,26,Male,32,no,objTwoColors,#80FF00,54,197,115,2,Green    ,LI-Blue  ,0.5,0.04,0.21,0.13,0.14,0.17,0.58,0.58,0.68,0.59,0.58,0.86,0.4,0.41
5735d3455a84c,29,Male,32,no,objTwoColors,#80FF00,50,212,217,3,Green    ,Blue     ,0.61,0.04,0.2,0.14,0.19,0.22,0.67,0.68,0.77,0.68,0.68,0.95,0.48,0.48
5738cf3d97a58,23,Male,32,no,objTwoColors,#80FF00,142,77,383,3,Green    ,Yellow   ,0.12,0.04,0.28,0.08,0.04,0.05,0.25,0.25,0.39,0.26,0.25,0.57,0.63,0.63
573a0b8280839,29,Male,21,yes,objTwoColors,#00FF00,0,33,27,3,Red      ,Orange   ,0.55,0.34,0.27,0.23,0.32,0.27,0.53,0.52,0.54,0.51,0.52,0.69,0.28,0.29
573e4022949b1,24,Male,32,yes,objTwoColors,#00FF00,120,0,113,5,Green    ,Red      ,0.3,0.11,0.31,0.12,0.09,0.1,0.52,0.52,0.6,0.5,0.52,0.83,0.82,0.83
573e47c26cb8e,24,Male,32,yes,objTwoColors,#00FF00,55,250,281,2,Green    ,Blue     ,0.66,0.36,0.22,0.16,0.27,0.27,0.73,0.74,0.84,0.74,0.74,1.02,0.58,0.59
573e4d0eb795b,24,Male,32,yes,objTwoColors,#00FF00,102,0,127,4,Green    ,Red      ,0.29,0.14,0.3,0.12,0.09,0.11,0.51,0.51,0.59,0.49,0.51,0.83,0.81,0.81
573ec4275ba17,24,Female,32,yes,objTwoColors,#00FF00,88,83,217,4,Green    ,DK-Green ,0.12,0.01,0.28,0.06,0.01,0.03,0.31,0.31,0.45,0.32,0.31,0.62,0.6,0.6
573edae85268b,27,Male,32,yes,objTwoColors,#00FF00,178,59,768,3,Blue     ,Green    ,0.26,0.05,0.17,0.11,0.1,0.12,0.04,0.05,0.11,0.06,0.05,0.28,0.63,0.64
57410611290e3,22,Other,5,no,objTwoColors,#80FF00,55,186,74,5,Green    ,Cyan     ,0.44,0.05,0.22,0.1,0.11,0.14,0.51,0.52,0.63,0.52,0.52,0.8,0.34,0.35
574297edae49c,24,Male,32,no,objTwoColors,#80FF00,139,62,299,3,Green    ,Green    ,0.05,0.03,0.29,0.06,0.03,0.03,0.21,0.21,0.34,0.23,0.21,0.52,0.64,0.64
57451c3b38192,23,Female,32,no,objTwoColors,#80FF00,0,89,105,4,Red      ,Green    ,0.52,0.18,0.27,0.13,0.16,0.13,0.5,0.5,0.57,0.51,0.5,0.66,0.22,0.23
5745500f6e643,24,Female,32,no,objTwoColors,#80FF00,89,52,454,2,Green    ,Green    ,0.06,0.07,0.28,0.05,0.04,0.03,0.25,0.25,0.34,0.24,0.25,0.57,0.62,0.61
57459c393bbd0,29,Male,31,no,objTwoColors,#80FF00,195,65,435,4,Sky-Blue ,Yellow   ,0.38,0.04,0.17,0.14,0.12,0.16,0.15,0.16,0.08,0.17,0.16,0.2,0.67,0.66
5756ab1701ba0,21,Male,32,yes,objTwoColors,#00FF00,210,74,162,4,Blue     ,Yellow   ,0.51,0.06,0.23,0.17,0.16,0.2,0.29,0.29,0.21,0.3,0.29,0.15,0.71,0.71
5756ae6897296,21,Male,32,yes,objTwoColors,#00FF00,186,162,528,4,Cyan     ,Green    ,0.49,0.23,0.18,0.19,0.21,0.24,0.26,0.27,0.24,0.28,0.27,0.42,0.49,0.49
5756b2d9bd658,23,Female,32,yes,objTwoColors,#00FF00,202,59,101,5,Navy-Blue,Green    ,0.41,0.04,0.19,0.14,0.14,0.18,0.18,0.19,0.1,0.2,0.19,0.14,0.69,0.7
5757fd2703090,22,Male,32,yes,objTwoColors,#80FF00,143,0,163,5,Green    ,Red      ,0.34,0.06,0.27,0.13,0.12,0.11,0.46,0.46,0.53,0.44,0.46,0.77,0.8,0.81
5757ffca0b4b1,24,Male,32,yes,objTwoColors,#80FF00,131,0,180,3,Green    ,Red      ,0.3,0.09,0.3,0.12,0.1,0.11,0.5,0.5,0.58,0.48,0.5,0.82,0.82,0.82
57581518c2c07,25,Male,32,yes,objTwoColors,#80FF00,235,52,119,5,Blue     ,Green    ,0.58,0.36,0.39,0.16,0.28,0.28,0.35,0.35,0.22,0.34,0.35,0.04,0.79,0.78
57582b17cd76a,26,Male,32,yes,objTwoColors,#80FF00,55,193,115,4,Green    ,Sky-Blue ,0.48,0.04,0.22,0.12,0.13,0.16,0.55,0.56,0.66,0.56,0.56,0.84,0.38,0.39
