id,typeOfQuestion,first_color,second_color,third_color,clicks,page_time,rating,resets,id_question
5739ff85289b2,objTwoColors,#FF0000,150,35,54,33,2,0,8
57582b17cd76a,objTwoColors,#FF0000,5,0,11,12,4,0,8
571151812791a,objTwoColors,#FF0000,349,9,430,57,1,0,8
5756b2d9bd658,objTwoColors,#FF0000,2,0,4,8,4,0,8
573c783748e8b,objTwoColors,#FF0000,3,354,474,29,3,0,8
572767049ccfa,objTwoColors,#FF0000,317,59,134,14,3,0,8
573a059da0efd,objTwoColors,#FF0000,0,0,0,2,1,0,8
573e4022949b1,objTwoColors,#FF0000,2,0,53,8,5,0,8
5740a8b59d448,objTwoColors,#FF0000,0,332,621,33,4,0,8
573edae85268b,objTwoColors,#FF0000,3,0,1064,71,4,0,8
5740bda9be3dc,objTwoColors,#FF0000,8,0,225,32,5,0,8
5740e3f36a945,objTwoColors,#FF0000,353,0,128,15,3,0,8
5756ab1701ba0,objTwoColors,#FF0000,308,59,388,39,5,0,8
572c85675a5ef,objTwoColors,#FF0000,3,4,6,8,5,0,8
573c70dabcfe0,objTwoColors,#FF0000,56,245,508,85,4,0,8
57581518c2c07,objTwoColors,#FF0000,41,317,143,28,2,0,8
573e47c26cb8e,objTwoColors,#FF0000,67,295,329,38,2,0,8
5710ee9e58646,objTwoColors,#FF0000,55,0,367,22,4,0,8
5740b686127bb,objTwoColors,#FF0000,23,11,24,253,3,0,8
5756ae6897296,objTwoColors,#FF0000,250,297,589,44,5,0,8
5711231e370f2,objTwoColors,#FF0000,0,15,392,13,4,0,8
5757ffca0b4b1,objTwoColors,#FF0000,5,0,1,8,5,0,8
5713a02a13044,objTwoColors,#FF0000,30,16,982,95,1,1,8
5740ad339507d,objTwoColors,#FF0000,275,54,584,54,2,0,8
574859b8f3379,objTwoColors,#FF0000,1,0,552,144,1,0,8
5740b0f8e9734,objTwoColors,#FF0000,5,0,46,8,5,0,8
573e4d0eb795b,objTwoColors,#FF0000,5,0,21,6,4,0,8
573edae85268b,objTwoColors,#00FF80,245,57,309,43,4,0,9
573e4022949b1,objTwoColors,#00FF80,149,0,511,32,5,0,9
572c85675a5ef,objTwoColors,#00FF80,161,115,265,170,4,0,9
574859b8f3379,objTwoColors,#00FF80,99,186,334,32,3,0,9
57582b17cd76a,objTwoColors,#00FF80,118,177,131,16,2,0,9
5740b0f8e9734,objTwoColors,#00FF80,156,0,345,30,5,0,9
5756ab1701ba0,objTwoColors,#00FF80,0,144,278,17,4,0,9
5740ad339507d,objTwoColors,#00FF80,207,58,94,10,4,0,9
5756ae6897296,objTwoColors,#00FF80,59,179,112,17,4,0,9
5713a02a13044,objTwoColors,#00FF80,97,0,836,38,4,0,9
5740a8b59d448,objTwoColors,#00FF80,136,0,186,11,3,0,9
573a059da0efd,objTwoColors,#00FF80,0,0,0,11,1,0,9
5756b2d9bd658,objTwoColors,#00FF80,182,59,152,28,4,0,9
573a0b8280839,objTwoColors,#00FF80,0,40,76,12,3,0,9
571151812791a,objTwoColors,#00FF80,58,201,119,11,3,0,9
5711231e370f2,objTwoColors,#00FF80,0,163,66,4,4,0,9
5757fd2703090,objTwoColors,#00FF80,151,0,57,10,3,0,9
573e47c26cb8e,objTwoColors,#00FF80,38,215,113,16,2,0,9
573c70dabcfe0,objTwoColors,#00FF80,87,186,216,24,3,0,9
573e4d0eb795b,objTwoColors,#00FF80,241,53,355,47,5,0,9
5757ffca0b4b1,objTwoColors,#00FF80,180,60,443,40,4,0,9
57581518c2c07,objTwoColors,#00FF80,206,56,104,10,4,0,9
5710ee9e58646,objTwoColors,#00FF80,205,131,734,42,3,0,9
5740bda9be3dc,objTwoColors,#00FF80,56,188,107,21,5,0,9
573c783748e8b,objTwoColors,#00FF80,23,55,580,53,3,0,9
5740e3f36a945,objTwoColors,#00FF80,256,57,286,29,2,0,9
572767049ccfa,objTwoColors,#00FF80,123,184,399,30,3,0,9
5740b686127bb,objTwoColors,#00FF80,203,88,196,26,3,0,9
5740ad339507d,objTwoColors,#0080FF,117,53,348,34,3,0,10
5740e3f36a945,objTwoColors,#0080FF,217,0,79,17,2,0,10
57582b17cd76a,objTwoColors,#0080FF,227,0,72,10,4,0,10
571151812791a,objTwoColors,#0080FF,54,158,82,29,3,0,10
573e4d0eb795b,objTwoColors,#0080FF,223,0,52,73,4,0,10
5757ffca0b4b1,objTwoColors,#0080FF,206,0,55,13,5,0,10
5740bda9be3dc,objTwoColors,#0080FF,222,216,84,20,5,0,10
573c70dabcfe0,objTwoColors,#0080FF,128,67,431,62,2,0,10
57581518c2c07,objTwoColors,#0080FF,229,0,79,15,5,0,10
572767049ccfa,objTwoColors,#0080FF,181,57,148,55,3,0,10
5710ee9e58646,objTwoColors,#0080FF,10,242,620,27,2,0,10
5740b0f8e9734,objTwoColors,#0080FF,228,0,52,13,5,0,10
574859b8f3379,objTwoColors,#0080FF,230,0,60,10,1,0,10
5711231e370f2,objTwoColors,#0080FF,0,194,88,7,4,0,10
573a0b8280839,objTwoColors,#0080FF,0,267,253,40,3,0,10
5756b2d9bd658,objTwoColors,#0080FF,239,0,126,13,3,0,10
573e4022949b1,objTwoColors,#0080FF,235,0,80,14,5,0,10
5756ab1701ba0,objTwoColors,#0080FF,58,144,192,12,5,0,10
5740b686127bb,objTwoColors,#0080FF,215,254,875,88,3,0,10
5756ae6897296,objTwoColors,#0080FF,6,313,97,7,5,0,10
5739ff85289b2,objTwoColors,#0080FF,55,110,101,41,3,0,10
5713a02a13044,objTwoColors,#0080FF,228,0,83,14,3,0,10
5740a8b59d448,objTwoColors,#0080FF,249,0,209,16,3,0,10
573e47c26cb8e,objTwoColors,#0080FF,5,103,120,46,2,0,10
5757fd2703090,objTwoColors,#0080FF,212,0,134,23,5,0,10
573c783748e8b,objTwoColors,#0080FF,238,225,123,14,3,0,10
573a059da0efd,objTwoColors,#0080FF,76,53,296,21,4,0,10
573edae85268b,objTwoColors,#0080FF,237,0,2622,364,2,0,10
572c85675a5ef,objTwoColors,#0080FF,206,209,167,36,5,0,10
572767049ccfa,objTwoColors,#FF8000,57,355,207,16,5,0,11
5710ee9e58646,objTwoColors,#FF8000,55,354,175,11,4,0,11
5711231e370f2,objTwoColors,#FF8000,0,33,35,5,4,0,11
5757fd2703090,objTwoColors,#FF8000,2,59,90,9,5,0,11
5713a02a13044,objTwoColors,#FF8000,12,59,64,26,4,0,11
5740ad339507d,objTwoColors,#FF8000,7,0,5,5,3,0,11
5740b686127bb,objTwoColors,#FF8000,3,57,55,11,5,0,11
5756ae6897296,objTwoColors,#FF8000,59,38,424,35,4,0,11
573e47c26cb8e,objTwoColors,#FF8000,151,356,141,26,3,0,11
572c85675a5ef,objTwoColors,#FF8000,7,57,100,19,5,0,11
573e4d0eb795b,objTwoColors,#FF8000,28,30,88,72,5,0,11
5740bda9be3dc,objTwoColors,#FF8000,9,50,45,22,5,1,11
5756ab1701ba0,objTwoColors,#FF8000,3,70,199,14,5,0,11
573c70dabcfe0,objTwoColors,#FF8000,142,73,568,34,3,0,11
5757ffca0b4b1,objTwoColors,#FF8000,2,52,52,22,4,0,11
5740b0f8e9734,objTwoColors,#FF8000,26,0,17,7,5,0,11
573e4022949b1,objTwoColors,#FF8000,1,55,192,22,5,0,11
57581518c2c07,objTwoColors,#FF8000,55,353,144,10,4,0,11
5740e3f36a945,objTwoColors,#FF8000,3,0,1,7,3,0,11
574859b8f3379,objTwoColors,#FF8000,355,55,401,25,4,0,11
573c783748e8b,objTwoColors,#FF8000,348,59,106,12,3,0,11
5739ff85289b2,objTwoColors,#FF8000,213,58,123,42,2,0,11
5740a8b59d448,objTwoColors,#FF8000,5,55,80,15,5,0,11
573edae85268b,objTwoColors,#FF8000,2,43,228,18,4,0,11
5756b2d9bd658,objTwoColors,#FF8000,55,356,183,20,5,0,11
573a059da0efd,objTwoColors,#FF8000,0,0,0,5,1,0,11
57582b17cd76a,objTwoColors,#FF8000,11,56,103,18,4,0,11
573a0b8280839,objTwoColors,#FF8000,55,0,9,6,3,0,11
571151812791a,objTwoColors,#FF8000,11,62,145,10,3,0,11
5757fd2703090,objTwoColors,#80FF00,143,0,163,12,5,0,12
5710ee9e58646,objTwoColors,#80FF00,59,208,97,9,4,0,12
5711231e370f2,objTwoColors,#80FF00,0,147,422,19,4,0,12
571151812791a,objTwoColors,#80FF00,216,57,146,10,3,0,12
5713a02a13044,objTwoColors,#80FF00,150,0,326,31,2,0,12
572767049ccfa,objTwoColors,#80FF00,185,58,100,19,3,0,12
572c85675a5ef,objTwoColors,#80FF00,98,93,208,27,5,0,12
5739ff85289b2,objTwoColors,#80FF00,17,33,40,23,3,0,12
573a059da0efd,objTwoColors,#80FF00,197,53,385,22,5,0,12
573a0b8280839,objTwoColors,#80FF00,0,33,27,6,3,0,12
573c70dabcfe0,objTwoColors,#80FF00,66,124,472,26,3,0,12
573c783748e8b,objTwoColors,#80FF00,115,98,423,26,3,0,12
573e4022949b1,objTwoColors,#80FF00,120,0,113,12,5,0,12
573e47c26cb8e,objTwoColors,#80FF00,55,250,281,25,2,0,12
573e4d0eb795b,objTwoColors,#80FF00,102,0,127,13,4,0,12
573edae85268b,objTwoColors,#80FF00,178,59,768,96,3,0,12
5740a8b59d448,objTwoColors,#80FF00,193,55,114,10,5,0,12
5740ad339507d,objTwoColors,#80FF00,203,57,101,10,4,0,12
5740b0f8e9734,objTwoColors,#80FF00,115,0,65,16,4,0,12
5740b686127bb,objTwoColors,#80FF00,160,52,77,13,3,0,12
5740bda9be3dc,objTwoColors,#80FF00,56,206,127,53,4,0,12
5740e3f36a945,objTwoColors,#80FF00,257,54,222,29,2,0,12
574859b8f3379,objTwoColors,#80FF00,199,65,157,12,4,0,12
5756ab1701ba0,objTwoColors,#80FF00,210,74,162,18,4,0,12
5756ae6897296,objTwoColors,#80FF00,186,162,528,37,4,0,12
5756b2d9bd658,objTwoColors,#80FF00,202,59,101,15,5,0,12
5757ffca0b4b1,objTwoColors,#80FF00,131,0,180,16,3,0,12
57581518c2c07,objTwoColors,#80FF00,235,52,119,12,5,0,12
57582b17cd76a,objTwoColors,#80FF00,55,193,115,33,4,0,12
5739ff85289b2,objTwoColors,#0000FF,82,52,8,18,3,0,13
571151812791a,objTwoColors,#0080FF,59,97,196,15,3,0,13
572c85675a5ef,objTwoColors,#0080FF,219,185,285,48,5,0,13
5711231e370f2,objTwoColors,#0080FF,0,188,80,5,3,0,13
57582b17cd76a,objTwoColors,#0080FF,239,0,68,8,4,0,13
5756ab1701ba0,objTwoColors,#0000FF,58,132,237,16,5,0,13
573e4d0eb795b,objTwoColors,#0000FF,239,236,218,115,4,0,13
573e47c26cb8e,objTwoColors,#0000FF,267,205,749,54,1,0,13
574859b8f3379,objTwoColors,#0000FF,232,0,113,17,2,0,13
573a059da0efd,objTwoColors,#0000FF,99,54,285,23,5,0,13
5740b686127bb,objTwoColors,#0000FF,234,231,185,28,4,0,13
572767049ccfa,objTwoColors,#0000FF,226,0,177,22,3,0,13
5740ad339507d,objTwoColors,#0000FF,183,289,218,17,3,0,13
5756ae6897296,objTwoColors,#0000FF,57,160,440,41,4,0,13
5756b2d9bd658,objTwoColors,#0000FF,237,0,418,33,3,0,13
5710ee9e58646,objTwoColors,#0080FF,244,81,496,22,2,0,13
5740b0f8e9734,objTwoColors,#0000FF,222,0,65,18,4,0,13
573a0b8280839,objTwoColors,#0000FF,56,332,953,72,3,0,13
573edae85268b,objTwoColors,#0000FF,237,0,88,13,3,0,13
5713a02a13044,objTwoColors,#0080FF,228,0,89,11,3,0,13
573e4022949b1,objTwoColors,#0000FF,243,0,99,13,5,0,13
5757fd2703090,objTwoColors,#0080FF,206,0,352,17,5,0,13
573c783748e8b,objTwoColors,#0000FF,232,229,132,41,4,0,13
5757ffca0b4b1,objTwoColors,#0080FF,204,0,54,11,4,0,13
5740bda9be3dc,objTwoColors,#0000FF,226,227,120,14,5,0,13
5740e3f36a945,objTwoColors,#0000FF,224,0,80,18,3,0,13
573c70dabcfe0,objTwoColors,#0000FF,115,61,175,13,2,0,13
5740a8b59d448,objTwoColors,#0000FF,234,0,77,8,4,0,13
57581518c2c07,objTwoColors,#0080FF,100,57,135,11,5,0,13
573c70dabcfe0,objTwoColors,#8000FF,53,14,71,41,3,0,14
573e4d0eb795b,objTwoColors,#8000FF,282,0,228,17,4,0,14
572767049ccfa,objTwoColors,#8000FF,329,349,355,23,4,0,14
5740b0f8e9734,objTwoColors,#8000FF,279,0,123,11,5,0,14
572c85675a5ef,objTwoColors,#8000FF,271,270,263,47,5,0,14
5756b2d9bd658,objTwoColors,#8000FF,311,211,189,26,4,0,14
5740b686127bb,objTwoColors,#8000FF,213,308,142,27,4,0,14
5757fd2703090,objTwoColors,#8000FF,225,305,148,16,3,0,14
573e47c26cb8e,objTwoColors,#8000FF,41,256,127,17,3,0,14
5740ad339507d,objTwoColors,#8000FF,5,218,89,10,3,0,14
571151812791a,objTwoColors,#8000FF,14,222,133,8,3,0,14
573c783748e8b,objTwoColors,#8000FF,355,231,294,20,3,0,14
